date,city,temperature_c,humidity_pct,wind_speed_kmh,precipitation_mm,day_of_year,month,season_sin,season_cos,temp_lag_1,humidity_lag_1,temp_lag_2,humidity_lag_2,temp_lag_3,humidity_lag_3,temp_roll_mean_7,humidity_roll_mean_7,wind_roll_mean_7,target_next_day_temp
2022-04-26,Greater Noida,33.2,58.6,11.5,18.6,116,4,0.9111686353326631,-0.41203363695942635,36.3,49.0,32.4,52.5,30.6,49.3,32.81428571428571,49.5,10.985714285714284,26.6
2022-04-27,Greater Noida,26.6,50.9,10.9,0.0,117,4,0.9039461929224011,-0.42764620926777464,33.2,58.6,36.3,49.0,32.4,52.5,31.985714285714288,49.728571428571435,10.757142857142856,33.4
2022-04-28,Greater Noida,33.4,56.0,9.4,0.0,118,4,0.8964562582905575,-0.44313223418263453,26.6,50.9,33.2,58.6,36.3,49.0,32.285714285714285,50.91428571428571,10.599999999999998,34.3
2022-04-29,Greater Noida,34.3,51.8,10.1,0.0,119,4,0.8887010478292915,-0.45848712914008766,33.4,56.0,26.6,50.9,33.2,58.6,32.4,52.58571428571429,10.528571428571428,33.6
2022-04-30,Greater Noida,33.6,54.1,13.1,0.0,120,4,0.8806828564301475,-0.47370635037968,34.3,51.8,33.4,56.0,26.6,50.9,32.82857142857143,53.271428571428565,11.042857142857143,33.6
2022-05-01,Greater Noida,33.6,51.8,11.3,0.0,121,5,0.8724040568049612,-0.48878539428899265,33.6,54.1,34.3,51.8,33.4,56.0,33.0,53.17142857142857,10.87142857142857,33.0
2022-05-02,Greater Noida,33.0,56.2,9.5,17.9,122,5,0.8638670987837349,-0.503719798736334,33.6,51.8,33.6,54.1,34.3,51.8,32.528571428571425,54.199999999999996,10.828571428571431,26.4
2022-05-03,Greater Noida,26.4,50.9,11.5,0.0,123,5,0.8550745085896932,-0.518505144391157,33.0,56.2,33.6,51.8,33.6,54.1,31.557142857142857,53.1,10.828571428571431,33.3
2022-05-04,Greater Noida,33.3,52.7,10.8,0.0,124,5,0.8460288880917339,-0.533137056031809,26.4,50.9,33.0,56.2,33.6,51.8,32.51428571428571,53.357142857142854,10.814285714285715,35.6
2022-05-05,Greater Noida,35.6,52.2,16.2,0.0,125,5,0.8367329140344921,-0.5476112038402312,33.3,52.7,26.4,50.9,33.0,56.2,32.82857142857143,52.81428571428571,11.785714285714286,36.3
2022-05-06,Greater Noida,36.3,49.6,11.4,0.0,126,5,0.8271893372462497,-0.5619233046832195,35.6,52.2,33.3,52.7,26.4,50.9,33.114285714285714,52.5,11.971428571428572,35.5
2022-05-07,Greater Noida,35.5,52.4,10.4,0.0,127,5,0.8174009818249189,-0.5760691233798758,36.3,49.6,35.6,52.2,33.3,52.7,33.385714285714286,52.25714285714286,11.585714285714287,34.8
2022-05-08,Greater Noida,34.8,59.7,13.1,0.0,128,5,0.8073707443023492,-0.5900444739548627,35.5,52.4,36.3,49.6,35.6,52.2,33.55714285714286,53.385714285714286,11.842857142857143,36.0
2022-05-09,Greater Noida,36.0,49.8,8.2,0.0,129,5,0.7971015927871943,-0.6038452208771035,34.8,59.7,35.5,52.4,36.3,49.6,33.98571428571428,52.471428571428575,11.657142857142858,35.1
2022-05-10,Greater Noida,35.1,52.6,11.1,0.0,130,5,0.7865965660866021,-0.6174672802835514,36.0,49.8,34.8,59.7,35.5,52.4,35.22857142857143,52.714285714285715,11.599999999999998,37.0
2022-05-11,Greater Noida,37.0,56.0,14.0,0.0,131,5,0.7758587728069828,-0.6309066211876704,35.1,52.6,36.0,49.8,34.8,59.7,35.75714285714285,53.18571428571429,12.057142857142855,33.3
2022-05-12,Greater Noida,33.3,55.6,10.8,0.0,132,5,0.7648913904341226,-0.6441592666722685,37.0,56.0,35.1,52.6,36.0,49.8,35.42857142857143,53.67142857142857,11.285714285714286,35.6
2022-05-13,Greater Noida,35.6,51.1,8.3,12.9,133,5,0.753697664392914,-0.6572212950663319,33.3,55.6,37.0,56.0,35.1,52.6,35.32857142857143,53.885714285714286,10.842857142857143,30.4
2022-05-14,Greater Noida,30.4,41.6,10.3,0.0,134,5,0.742280907086982,-0.6700888411055113,35.6,51.1,33.3,55.6,37.0,56.0,34.6,52.34285714285715,10.828571428571427,34.2
2022-05-15,Greater Noida,34.2,53.3,13.1,0.0,135,5,0.7306444969184916,-0.6827580970759147,30.4,41.6,35.6,51.1,33.3,55.6,34.51428571428571,51.42857142857143,10.828571428571427,38.4
2022-05-16,Greater Noida,38.4,42.5,11.5,10.1,136,5,0.7187918772884232,-0.6952253139408722,34.2,53.3,30.4,41.6,35.6,51.1,34.857142857142854,50.385714285714286,11.299999999999999,34.9
2022-05-17,Greater Noida,34.9,57.4,9.6,0.0,137,5,0.7067265555776158,-0.7074868024503348,38.4,42.5,34.2,53.3,30.4,41.6,34.82857142857143,51.07142857142857,11.085714285714287,35.8
2022-05-18,Greater Noida,35.8,52.3,9.8,0.0,138,5,0.6944521021088763,-0.719538934232584,34.9,57.4,38.4,42.5,34.2,53.3,34.65714285714286,50.54285714285714,10.485714285714286,34.8
2022-05-19,Greater Noida,34.8,55.7,10.0,0.0,139,5,0.6819721490904629,-0.7313781428679254,35.8,52.3,34.9,57.4,38.4,42.5,34.871428571428574,50.557142857142864,10.37142857142857,32.9
2022-05-20,Greater Noida,32.9,48.3,11.4,0.0,140,5,0.6692903895412567,-0.7430009249440493,34.8,55.7,35.8,52.3,34.9,57.4,34.48571428571428,50.15714285714286,10.814285714285715,36.4
2022-05-21,Greater Noida,36.4,45.8,12.8,0.0,141,5,0.6564105761979381,-0.7544038410927472,32.9,48.3,34.8,55.7,35.8,52.3,35.34285714285714,50.75714285714285,11.171428571428573,40.7
2022-05-22,Greater Noida,40.7,53.2,12.4,0.0,142,5,0.6433365204044917,-0.765583517007675,36.4,45.8,32.9,48.3,34.8,55.7,36.27142857142857,50.74285714285715,11.071428571428571,38.0
2022-05-23,Greater Noida,38.0,52.2,11.5,9.8,143,5,0.6300720909843687,-0.7765366444428655,40.7,53.2,36.4,45.8,32.9,48.3,36.214285714285715,52.12857142857143,11.071428571428571,33.8
2022-05-24,Greater Noida,33.8,50.6,8.8,0.0,144,5,0.6166212130956382,-0.7872599821916922,38.0,52.2,40.7,53.2,36.4,45.8,36.05714285714286,51.15714285714285,10.957142857142857,38.3
2022-05-25,Greater Noida,38.3,53.1,8.8,5.4,145,5,0.6029878670694714,-0.7977503570459932,33.8,50.6,38.0,52.2,40.7,53.2,36.41428571428572,51.271428571428565,10.814285714285717,32.6
2022-05-26,Greater Noida,32.6,64.0,11.5,7.7,146,5,0.5891760872322963,-0.8080046647350754,38.3,53.1,33.8,50.6,38.0,52.2,36.1,52.457142857142856,11.02857142857143,34.5
2022-05-27,Greater Noida,34.5,56.5,8.7,0.0,147,5,0.5751899607119775,-0.8180198708443175,32.6,64.0,38.3,53.1,33.8,50.6,36.32857142857143,53.628571428571426,10.642857142857142,38.1
2022-05-28,Greater Noida,38.1,57.5,10.4,0.0,148,5,0.5610336262283677,-0.8277930117131022,34.5,56.5,32.6,64.0,38.3,53.1,36.57142857142857,55.300000000000004,10.299999999999999,38.0
2022-05-29,Greater Noida,38.0,56.9,11.1,0.0,149,5,0.5467112728685939,-0.8373211953118121,38.1,57.5,34.5,56.5,32.6,64.0,36.18571428571428,55.82857142857142,10.114285714285714,39.3
2022-05-30,Greater Noida,39.3,59.7,8.9,12.6,150,5,0.5322271388474397,-0.8466016020976267,38.0,56.9,38.1,57.5,34.5,56.5,36.371428571428574,56.9,9.742857142857144,35.7
2022-05-31,Greater Noida,35.7,53.3,9.1,0.0,151,5,0.5175855102531889,-0.8556314858488706,39.3,59.7,38.0,56.9,38.1,57.5,36.642857142857146,57.285714285714285,9.785714285714286,39.3
2022-06-01,Greater Noida,39.3,46.1,10.5,28.4,152,6,0.5027907197793043,-0.8644081744776648,35.7,53.3,39.3,59.7,38.0,56.9,36.785714285714285,56.285714285714285,10.028571428571428,29.0
2022-06-02,Greater Noida,29.0,53.8,11.3,20.1,153,6,0.4878471454423119,-0.8729290708206411,39.3,46.1,35.7,53.3,39.3,59.7,36.27142857142857,54.82857142857143,10.0,31.3
2022-06-03,Greater Noida,31.3,58.1,12.1,0.0,154,6,0.47275920928627757,-0.881191653407483,29.0,53.8,39.3,46.1,35.7,53.3,35.81428571428571,55.05714285714286,10.485714285714284,40.9
2022-06-04,Greater Noida,40.9,51.2,11.4,3.4,155,6,0.4575313760742512,-0.8891934772070711,31.3,58.1,29.0,53.8,39.3,46.1,36.214285714285715,54.15714285714286,10.62857142857143,37.3
2022-06-05,Greater Noida,37.3,54.7,10.6,8.8,156,6,0.44216815196707204,-0.8969321743510065,40.9,51.2,31.3,58.1,29.0,53.8,36.114285714285714,53.84285714285715,10.557142857142859,34.5
2022-06-06,Greater Noida,34.5,52.9,9.3,0.0,157,6,0.42667408318992467,-0.9044054548343001,37.3,54.7,40.9,51.2,31.3,58.1,35.42857142857143,52.87142857142857,10.614285714285714,40.7
2022-06-07,Greater Noida,40.7,62.0,8.8,0.0,158,6,0.4110537546870351,-0.9116111071930239,34.5,52.9,37.3,54.7,40.9,51.2,36.142857142857146,54.114285714285714,10.571428571428571,38.6
2022-06-08,Greater Noida,38.6,59.3,9.6,8.0,159,6,0.3953117887649151,-0.9185469991587165,40.7,62.0,34.5,52.9,37.3,54.7,36.04285714285714,56.0,10.442857142857145,37.9
2022-06-09,Greater Noida,37.9,59.2,11.0,18.9,160,6,0.37945284372454435,-0.925211078289358,38.6,59.3,40.7,62.0,34.5,52.9,37.31428571428571,56.771428571428565,10.4,29.8
2022-06-10,Greater Noida,29.8,59.4,10.8,21.9,161,6,0.36348161248290634,-0.9316013725767187,37.9,59.2,38.6,59.3,40.7,62.0,37.1,56.95714285714286,10.214285714285714,32.5
2022-06-11,Greater Noida,32.5,57.1,7.1,0.0,162,6,0.3474028211842774,-0.9377159910299093,29.8,59.4,37.9,59.2,38.6,59.3,35.9,57.8,9.6,39.2
2022-06-12,Greater Noida,39.2,58.3,9.1,8.3,163,6,0.3312212278016865,-0.9435531242349544,32.5,57.1,29.8,59.4,37.9,59.2,36.17142857142857,58.31428571428571,9.385714285714286,36.4
2022-06-13,Greater Noida,36.4,53.1,12.0,11.0,164,6,0.31494162072895193,-0.9491110448902284,39.2,58.3,32.5,57.1,29.8,59.4,36.44285714285714,58.34285714285715,9.771428571428572,38.3
2022-06-14,Greater Noida,38.3,49.4,10.3,0.0,165,6,0.2985688173637202,-0.9543881083175908,36.4,53.1,39.2,58.3,32.5,57.1,36.1,56.542857142857144,9.985714285714286,38.6
2022-06-15,Greater Noida,38.6,59.1,8.0,24.4,166,6,0.2821076626819194,-0.9593827529490743,38.3,49.4,36.4,53.1,39.2,58.3,36.1,56.51428571428572,9.757142857142858,29.3
2022-06-16,Greater Noida,29.3,60.1,13.7,52.6,167,6,0.26556302780405594,-0.9640935007889755,38.6,59.1,38.3,49.4,36.4,53.1,34.871428571428574,56.642857142857146,10.142857142857142,30.0
2022-06-17,Greater Noida,30.0,64.0,10.0,38.3,168,6,0.24893980855376657,-0.9685189578512204,29.3,60.1,38.6,59.1,38.3,49.4,34.9,57.3,10.028571428571428,31.3
2022-06-18,Greater Noida,31.3,65.8,10.6,0.0,169,6,0.23224292400907015,-0.9726578145718654,30.0,64.0,29.3,60.1,38.6,59.1,34.728571428571435,58.542857142857144,10.528571428571428,37.0
2022-06-19,Greater Noida,37.0,66.1,10.6,0.0,170,6,0.21547731504673012,-0.976508846196619,31.3,65.8,30.0,64.0,29.3,60.1,34.41428571428572,59.65714285714286,10.742857142857144,40.1
2022-06-20,Greater Noida,40.1,56.2,9.4,0.0,171,6,0.19864794288017112,-0.9800709131432666,37.0,66.1,31.3,65.8,30.0,64.0,34.94285714285714,60.1,10.371428571428572,38.4
2022-06-21,Greater Noida,38.4,59.1,8.8,0.0,172,6,0.18175978759137534,-0.9833429613388902,40.1,56.2,37.0,66.1,31.3,65.8,34.95714285714286,61.48571428571428,10.157142857142857,40.8
2022-06-22,Greater Noida,40.8,62.8,13.1,8.1,173,6,0.16481784665719793,-0.9863240225317866,38.4,59.1,40.1,56.2,37.0,66.1,35.27142857142857,62.01428571428571,10.885714285714286,32.8
2022-06-23,Greater Noida,32.8,71.3,11.4,0.0,174,6,0.14782713347053048,-0.9890132145779883,40.8,62.8,38.4,59.1,40.1,56.2,35.77142857142857,63.614285714285714,10.557142857142855,38.0
2022-06-24,Greater Noida,38.0,67.4,11.0,0.0,175,6,0.13079267585675922,-0.9914097417023038,32.8,71.3,40.8,62.8,38.4,59.1,36.91428571428571,64.10000000000001,10.7,36.8
2022-06-25,Greater Noida,36.8,66.3,10.6,0.0,176,6,0.11371951458594969,-0.9935128947338007,38.0,67.4,32.8,71.3,40.8,62.8,37.699999999999996,64.17142857142856,10.700000000000001,37.9
2022-06-26,Greater Noida,37.9,60.6,8.2,0.0,177,6,0.0966127018812031,-0.9953220513156602,36.8,66.3,38.0,67.4,32.8,71.3,37.82857142857142,63.38571428571429,10.357142857142858,39.4
2022-06-27,Greater Noida,39.4,58.9,11.6,4.1,178,6,0.07947729992362097,-0.9968366760893436,37.9,60.6,36.8,66.3,38.0,67.4,37.72857142857142,63.771428571428565,10.671428571428573,38.8
2022-06-28,Greater Noida,38.8,65.9,8.4,0.8,179,6,0.062318379354325076,-0.998056320853012,39.4,58.9,37.9,60.6,36.8,66.3,37.785714285714285,64.74285714285715,10.614285714285716,38.7
2022-06-29,Greater Noida,38.7,58.7,10.0,41.9,180,6,0.04514101777397193,-0.9989806246941579,38.8,65.9,39.4,58.9,37.9,60.6,37.48571428571428,64.15714285714286,10.171428571428569,30.2
2022-06-30,Greater Noida,30.2,62.4,7.1,14.3,181,6,0.02795029824021032,-0.999609314096404,38.7,58.7,38.8,65.9,39.4,58.9,37.114285714285714,62.885714285714286,9.557142857142855,36.2
2022-07-01,Greater Noida,36.2,63.2,6.4,10.5,182,7,0.01075130776352193,-0.9999422030204416,30.2,62.4,38.7,58.7,38.8,65.9,36.857142857142854,62.285714285714285,8.9,34.5
2022-07-02,Greater Noida,34.5,70.3,9.9,8.7,183,7,-0.00645086419810515,-0.9999791929590823,36.2,63.2,30.2,62.4,38.7,58.7,36.528571428571425,62.857142857142854,8.8,36.8
2022-07-03,Greater Noida,36.8,62.8,8.2,13.2,184,7,-0.023651127245231586,-0.9997202729664083,34.5,70.3,36.2,63.2,30.2,62.4,36.371428571428574,63.17142857142857,8.8,36.7
2022-07-04,Greater Noida,36.7,54.7,6.4,0.0,185,7,-0.04084439154329611,-0.9991655196610109,36.8,62.8,34.5,70.3,36.2,63.2,35.98571428571428,62.57142857142857,8.057142857142857,39.2
2022-07-05,Greater Noida,39.2,66.8,10.1,0.0,186,7,-0.05802556932878035,-0.9983150972033183,36.7,54.7,36.8,62.8,34.5,70.3,36.042857142857144,62.699999999999996,8.3,39.4
2022-07-06,Greater Noida,39.4,62.2,12.5,0.0,187,7,-0.07518957641475855,-0.9971692572470178,39.2,66.8,36.7,54.7,36.8,62.8,36.142857142857146,63.199999999999996,8.657142857142857,39.0
2022-07-07,Greater Noida,39.0,65.4,11.3,33.3,188,7,-0.09233133369539122,-0.9957283388645872,39.4,62.2,39.2,66.8,36.7,54.7,37.4,63.62857142857143,9.257142857142856,32.8
2022-07-08,Greater Noida,32.8,65.1,8.8,0.0,189,7,-0.10944576864891556,-0.993992768446958,39.0,65.4,39.4,62.2,39.2,66.8,36.91428571428572,63.89999999999999,9.6,38.3
2022-07-09,Greater Noida,38.3,64.6,9.2,0.0,190,7,-0.12652781683868314,-0.9919630595773397,32.8,65.1,39.0,65.4,39.4,62.2,37.457142857142856,63.08571428571429,9.5,37.9
2022-07-10,Greater Noida,37.9,69.0,10.4,0.0,191,7,-0.1435724234118113,-0.9896398128792412,38.3,64.6,32.8,65.1,39.0,65.4,37.614285714285714,63.971428571428575,9.814285714285715,37.2
2022-07-11,Greater Noida,37.2,59.9,10.7,0.0,192,7,-0.16057454459499376,-0.9870237158387383,37.9,69.0,38.3,64.6,32.8,65.1,37.68571428571429,64.71428571428571,10.428571428571429,36.7
2022-07-12,Greater Noida,36.7,64.2,8.5,6.8,193,7,-0.17752914918703497,-0.984115542601034,37.2,59.9,37.9,69.0,38.3,64.6,37.32857142857143,64.34285714285714,10.200000000000001,33.3
2022-07-13,Greater Noida,33.3,69.1,9.0,17.1,194,7,-0.19443122004766195,-0.9809161537413774,36.7,64.2,37.2,59.9,37.9,69.0,36.457142857142856,65.32857142857142,9.700000000000001,28.2
2022-07-14,Greater Noida,28.2,64.1,9.3,0.0,195,7,-0.2112757555821793,-0.9774264960104055,33.3,69.1,36.7,64.2,37.2,59.9,34.91428571428571,65.14285714285714,9.414285714285715,37.8
2022-07-15,Greater Noida,37.8,60.2,9.7,0.0,196,7,-0.2280577712215198,-0.9736476020539838,28.2,64.1,33.3,69.1,36.7,64.2,35.628571428571426,64.44285714285714,9.542857142857143,38.2
2022-07-16,Greater Noida,38.2,69.5,8.6,7.1,197,7,-0.24477230089725957,-0.9695805901076308,37.8,60.2,28.2,64.1,33.3,69.1,35.614285714285714,65.14285714285714,9.457142857142857,34.7
2022-07-17,Greater Noida,34.7,71.4,8.6,4.6,198,7,-0.2614143985111562,-0.965226663665613,38.2,69.5,37.8,60.2,28.2,64.1,35.15714285714286,65.48571428571428,9.2,36.4
2022-07-18,Greater Noida,36.4,66.8,10.8,9.7,199,7,-0.2779791393987801,-0.9605871111248129,34.7,71.4,38.2,69.5,37.8,60.2,35.042857142857144,66.47142857142858,9.214285714285714,35.7
2022-07-19,Greater Noida,35.7,59.2,10.5,19.2,200,7,-0.2944616217868012,-0.9556633054034704,36.4,66.8,34.7,71.4,38.2,69.5,34.9,65.75714285714285,9.5,29.8
2022-07-20,Greater Noida,29.8,70.0,9.3,0.0,201,7,-0.3108569682435036,-0.9504567035349151,35.7,59.2,36.4,66.8,34.7,71.4,34.4,65.88571428571429,9.542857142857143,36.9
2022-07-21,Greater Noida,36.9,60.6,11.1,0.0,202,7,-0.3271603271220951,-0.9449688462364056,29.8,70.0,35.7,59.2,36.4,66.8,35.642857142857146,65.38571428571429,9.8,36.1
2022-07-22,Greater Noida,36.1,68.5,7.9,14.9,203,7,-0.34336687399638804,-0.939201357453208,36.9,60.6,29.8,70.0,35.7,59.2,35.4,66.57142857142857,9.542857142857143,34.6
2022-07-23,Greater Noida,34.6,63.7,10.9,15.3,204,7,-0.3594718130884232,-0.9331559438780432,36.1,68.5,36.9,60.6,29.8,70.0,34.885714285714286,65.74285714285715,9.87142857142857,33.1
2022-07-24,Greater Noida,33.1,62.6,9.2,14.5,205,7,-0.3754703786876202,-0.9268343944460494,34.6,63.7,36.1,68.5,36.9,60.6,34.65714285714286,64.4857142857143,9.957142857142857,31.6
2022-07-25,Greater Noida,31.6,65.5,13.2,26.7,206,7,-0.3913578365610259,-0.9202385798054075,33.1,62.6,34.6,63.7,36.1,68.5,33.971428571428575,64.3,10.299999999999999,27.9
2022-07-26,Greater Noida,27.9,66.5,6.5,23.3,207,7,-0.4071294853542516,-0.9133704517637858,31.6,65.5,33.1,62.6,34.6,63.7,32.857142857142854,65.34285714285714,9.728571428571428,28.2
2022-07-27,Greater Noida,28.2,64.6,7.2,0.0,208,7,-0.4227806579826773,-0.9062320427107697,27.9,66.5,31.6,65.5,33.1,62.6,32.628571428571426,64.57142857142857,9.428571428571429,34.9
2022-07-28,Greater Noida,34.9,69.5,8.8,0.0,209,7,-0.4383067230125192,-0.898825465016444,28.2,64.6,27.9,66.5,31.6,65.5,32.34285714285714,65.84285714285714,9.1,36.3
2022-07-29,Greater Noida,36.3,65.3,8.7,25.5,210,7,-0.45370308603134424,-0.8911529104063088,34.9,69.5,28.2,64.6,27.9,66.5,32.371428571428574,65.38571428571429,9.214285714285714,25.3
2022-07-30,Greater Noida,25.3,71.0,11.0,0.0,211,7,-0.46896519100763184,-0.8832166493127127,36.3,65.3,34.9,69.5,28.2,64.6,31.042857142857144,66.42857142857143,9.228571428571428,37.5
2022-07-31,Greater Noida,37.5,68.1,7.0,0.0,212,7,-0.48408852163897587,-0.8750190302029955,25.3,71.0,36.3,65.3,34.9,69.5,31.67142857142857,67.21428571428571,8.914285714285715,37.2
2022-08-01,Greater Noida,37.2,64.1,9.3,15.9,213,8,-0.4990686026885319,-0.8665624788845385,37.5,68.1,25.3,71.0,36.3,65.3,32.47142857142857,67.0142857142857,8.357142857142858,26.5
2022-08-02,Greater Noida,26.5,63.3,9.7,0.0,214,8,-0.5139010013093103,-0.8578494977869301,37.2,64.1,37.5,68.1,25.3,71.0,32.27142857142857,66.55714285714285,8.814285714285715,35.7
2022-08-03,Greater Noida,35.7,60.1,8.9,0.0,215,8,-0.5285813283559292,-0.8488826652214553,26.5,63.3,37.2,64.1,37.5,68.1,33.34285714285714,65.91428571428571,9.057142857142859,31.6
2022-08-04,Greater Noida,31.6,67.7,6.4,0.0,216,8,-0.5431052396834317,-0.8396646346181327,35.7,60.1,26.5,63.3,37.2,64.1,32.871428571428574,65.65714285714286,8.714285714285714,33.2
2022-08-05,Greater Noida,33.2,65.0,9.9,14.2,217,8,-0.5574684374327892,-0.8301981337405212,31.6,67.7,35.7,60.1,26.5,63.3,32.42857142857143,65.61428571428571,8.885714285714284,31.2
2022-08-06,Greater Noida,31.2,56.8,9.6,7.3,218,8,-0.5716666713027052,-0.8204859638785327,33.2,65.0,31.6,67.7,35.7,60.1,33.27142857142857,63.58571428571429,8.685714285714287,29.9
2022-08-07,Greater Noida,29.9,64.0,8.6,16.8,219,8,-0.5856957398073508,-0.8105309990194823,31.2,56.8,33.2,65.0,31.6,67.7,32.18571428571429,63.0,8.914285714285715,26.7
2022-08-08,Greater Noida,26.7,62.4,7.9,22.7,220,8,-0.5995514915196489,-0.8003361849976323,29.9,64.0,31.2,56.8,33.2,65.0,30.685714285714287,62.75714285714286,8.714285714285714,28.3
2022-08-09,Greater Noida,28.3,72.1,7.9,26.2,221,8,-0.6132298262997502,-0.7899045386224707,26.7,62.4,29.9,64.0,31.2,56.8,30.942857142857143,64.01428571428572,8.457142857142857,23.7
2022-08-10,Greater Noida,23.7,58.8,7.4,0.0,222,8,-0.6267266965083301,-0.7792391467859886,28.3,72.1,26.7,62.4,29.9,64.0,29.228571428571428,63.82857142857142,8.242857142857144,32.5
2022-08-11,Greater Noida,32.5,59.7,8.4,34.9,223,8,-0.6400381082043503,-0.7683431655492202,23.7,58.8,28.3,72.1,26.7,62.4,29.357142857142858,62.685714285714276,8.528571428571428,25.3
2022-08-12,Greater Noida,25.3,69.7,7.5,22.1,224,8,-0.65316012232693,-0.7572198192083127,32.5,59.7,23.7,58.8,28.3,72.1,28.228571428571428,63.357142857142854,8.185714285714287,27.0
2022-08-13,Greater Noida,27.0,70.5,6.1,0.0,225,8,-0.666088855860977,-0.7458723993404063,25.3,69.7,32.5,59.7,23.7,58.8,27.628571428571426,65.31428571428572,7.685714285714285,31.3
2022-08-14,Greater Noida,31.3,61.9,5.7,0.0,226,8,-0.6788204829862355,-0.734304263829602,27.0,70.5,25.3,69.7,32.5,59.7,27.82857142857143,65.0142857142857,7.271428571428571,33.2
2022-08-15,Greater Noida,33.2,62.1,6.1,0.0,227,8,-0.6913512362094071,-0.722518835873311,31.3,61.9,27.0,70.5,25.3,69.7,28.75714285714286,64.97142857142858,7.014285714285714,35.2
2022-08-16,Greater Noida,35.2,66.9,7.5,0.0,228,8,-0.7036774074790128,-0.7105196029692745,33.2,62.1,31.3,61.9,27.0,70.5,29.742857142857144,64.22857142857143,6.957142857142857,30.1
2022-08-17,Greater Noida,30.1,55.0,7.1,10.7,229,8,-0.7157953492826642,-0.6983101158835584,35.2,66.9,33.2,62.1,31.3,61.9,30.657142857142855,63.68571428571429,6.914285714285714,27.4
2022-08-18,Greater Noida,27.4,56.6,7.4,22.6,230,8,-0.7277014757264236,-0.6858939875998223,30.1,55.0,35.2,66.9,33.2,62.1,29.928571428571427,63.24285714285715,6.771428571428571,22.9
2022-08-19,Greater Noida,22.9,62.7,7.8,0.0,231,8,-0.7393922635959241,-0.673274892250183,27.4,56.6,30.1,55.0,35.2,66.9,29.58571428571429,62.24285714285714,6.814285714285714,31.0
2022-08-20,Greater Noida,31.0,69.8,6.1,8.5,232,8,-0.7508642533989489,-0.6604565640279754,22.9,62.7,27.4,56.6,30.1,55.0,30.157142857142862,62.142857142857146,6.814285714285714,29.7
2022-08-21,Greater Noida,29.7,61.7,9.2,3.7,233,8,-0.7621140503891487,-0.6474427960827475,31.0,69.8,22.9,62.7,27.4,56.6,29.928571428571427,62.114285714285714,7.314285714285715,31.6
2022-08-22,Greater Noida,31.6,63.6,6.5,22.2,234,8,-0.7731383255706026,-0.6342374393978054,29.7,61.7,31.0,69.8,22.9,62.7,29.7,62.32857142857143,7.371428571428571,20.1
2022-08-23,Greater Noida,20.1,67.5,6.2,0.0,235,8,-0.7839338166829201,-0.620844401650647,31.6,63.6,29.7,61.7,31.0,69.8,27.542857142857144,62.41428571428572,7.185714285714285,31.6
2022-08-24,Greater Noida,31.6,71.2,7.5,13.5,236,8,-0.7944973291665992,-0.6072676460566135,20.1,67.5,31.6,63.6,29.7,61.7,27.75714285714286,64.72857142857143,7.242857142857142,26.8
2022-08-25,Greater Noida,26.8,60.3,4.0,0.0,237,8,-0.8048257371083452,-0.593511190196115,31.6,71.2,20.1,67.5,31.6,63.6,27.67142857142857,65.25714285714285,6.757142857142857,32.1
2022-08-26,Greater Noida,32.1,62.3,5.5,0.0,238,8,-0.8149159841660791,-0.5795791048257612,26.8,60.3,31.6,71.2,20.1,67.5,28.985714285714288,65.2,6.428571428571429,29.2
2022-08-27,Greater Noida,29.2,69.5,8.2,0.0,239,8,-0.8247650844733614,-0.5654755126737576,32.1,62.3,26.8,60.3,31.6,71.2,28.728571428571428,65.15714285714286,6.728571428571428,29.0
2022-08-28,Greater Noida,29.0,55.9,4.0,15.5,240,8,-0.8343701235229537,-0.5512045872199277,29.2,69.5,32.1,62.3,26.8,60.3,28.62857142857143,64.32857142857144,5.985714285714285,21.9
